Unique ID,TV Show Title,IMDB Rating,Start Year,End Year,TV Rating,Episode Run Time (min),Top Genres,Total Occ
tt7620702,Dinotrux Supercharged,7.6,2017,2018,TV-Y7,24,"[' Short', ' Action']",0.0
tt5509510,Wissper,5.7,2015, ,TV-Y,7,[],0.0
tt10228032,Legend Quest: Masters of Myth,7.4,2019),(2019,TV-Y7,,[],0.0
tt0243694,Digimon Adventure 02,7.4,2000,2001,TV-G,30,"[' Action', ' Adventure']",0.0
tt6104656,Izetta: The Last Witch,6.7,2016, ,TV-14,,"[' Action', ' Fantasy']",0.0
tt8971860,Balta,8.2,2018,2021,,20,"[' Comedy', ' Drama']",0.0
tt6549760,The Ollie & Moon Show,8.5,2017, ,,11,[' Family'],0.0
tt1856932,Ghastly Prince Enma Burning Up,6.7,2011),(2011,,30,"[' Action', ' Comedy']",0.0
tt1783822,Babar and the Adventures of Badou,6.9,2010, ,TV-Y,11,[' Family'],0.0
tt0105987,Dragon Warrior,8.0,1989,1991,,,"[' Action', ' Adventure']",0.0
tt0457226,Bibi Blocksberg,5.7,1994,2019,,30,"[' Family', ' Fantasy']",0.0
tt0824043,Mai-HiME,7.4,2004,2005,Not Rated,25,"[' Action', ' Adventure']",0.0
tt0887305,Animalia,6.0,2007,2008,TV-Y,24,"[' Family', ' Fantasy']",0.0
tt2216314,Care Bears: Welcome to Care-a-Lot,5.4,2012,2016,TV-Y,30,[' Family'],0.0
tt0965415,The Drinky Crow Show,6.5,2007,2009,TV-MA,,[' Comedy'],0.0
tt1276525,Chi's Sweet Home,7.8,2008, ,TV-G,3,"[' Comedy', ' Family']",0.0
tt0417369,The Tofus,6.3,2004,2005,,13,[],0.0
tt1239147,Spider!,8.0,1991),(1991,,5,"[' Short', ' Family']",0.0
tt13870312,The Night Beyond the Tricornered Window,6.7,2021, ,,,"[' Fantasy', ' Mystery']",0.0
tt0239181,Nightmare Ned,7.2,1997),(1997,TV-Y7,30,"[' Comedy', ' Family']",0.0
tt7037778,Mi-mi-mishki,7.6,2015, ,,5,"[' Short', ' Adventure']",0.0
tt1163560,Maria Watches Over Us,6.9,2004, ,Not Rated,,"[' Comedy', ' Drama']",0.0
tt4178430,Rainbow Brite,5.4,2014, ,,,"[' Short', ' Adventure']",0.0
tt2861690,A Miss Mallard Mystery,8.1,2000,2001,,,"[' Adventure', ' Crime']",0.0
tt3981544,Yuri Kuma Arashi,6.7,2015),(2015,TV-MA,24,"[' Drama', ' Fantasy']",0.0
tt11867906,Bitmoji TV,8.7,2020, ,,,"[' Short', ' Comedy']",0.0
tt0872309,Genesis of Aquarion,6.5,2005,2015,TV-MA,25,"[' Action', ' Adventure']",0.0
tt0428176,Toad Patrol,7.9,2002, ,TV-Y,30,[' Animation'],0.0
tt5330856,Divine Gate,5.0,2016, ,,24,"[' Action', ' Fantasy']",0.0
tt0470645,Dennis the Menace,6.4,1996,1998,TV-Y,22,"[' Comedy', ' Family']",0.0
tt0115118,Bruno the Kid,6.2,1996,1997,TV-Y,,"[' Action', ' Adventure']",0.0
tt3432210,Yo-Kai Watch,6.1,2014, ,TV-Y7,,"[' Comedy', ' Family']",0.0
tt0454733,Noah's Island,7.3,1997,1999,,25,"[' Animation', ' Family']",0.0
tt0426774,Postcards from Buster,5.8,2004,2012,TV-Y,,"[' Comedy', ' Family']",0.0
tt8683066,Holmes of Kyoto,6.7,2018, ,,,"[' Drama', ' Mystery']",0.0
tt15758108,Tokyo Twenty Fourth Ward,6.0,2022, ,TV-14,24,"[' Mystery', ' Sci-Fi']",0.0
tt1071624,The Lost World,8.1,2002, ,,22,[],0.0
tt15789088,Birdie Wing: Golf Girls' Story,7.5,2022, ,,,[' Sport'],0.0
tt8096510,Sarazanmai,7.0,2019),(2019,TV-14,,"[' Comedy', ' Fantasy']",0.0
tt2012536,Virtua Fighter,7.5,1995,1996,Not Rated,25,"[' Action', ' Adventure']",0.0
tt1001483,Will & Dewitt,6.3,2007,2008,TV-Y,,"[' Adventure', ' Family']",0.0
tt0112221,Wedding Peach,6.3,1995,1996,TV-PG,24,"[' Comedy', ' Fantasy']",0.0
tt6765658,Thunderbolt Fantasy,8.0,2016, ,,,"[' Action', ' Adventure']",0.0
tt13886338,Monster Lab,7.8,2021, ,TV-MA,,"[' Comedy', ' Fantasy']",0.0
tt1822383,Casper and Friends,6.1,1990,1994,TV-Y7,,"[' Comedy', ' Family']",0.0
tt5615874,Little Big Awesome,7.8,2016,2018,TV-Y,12,"[' Short', ' Adventure']",0.0
tt12498104,Space Nova,7.7,2020, ,,,[],0.0
tt0339953,Bluer Than Indigo,7.0,2002, ,TV-14,25,"[' Comedy', ' Drama']",0.0
tt1294022,Pokémon Chronicles,7.3,1998,2004,TV-Y7-FV,22,"[' Action', ' Adventure']",0.0
tt0238783,George and Martha,7.1,1999,2000,TV-Y,30,"[' Comedy', ' Family']",0.0
tt4553870,Kikoriki: The ABC of Security,5.8,2006,2021,TV-Y,3,"[' Adventure', ' Comedy']",0.0
tt0439377,A Little Curious,7.4,1998,2000,TV-Y,,[' Family'],0.0
tt12415562,LBX Girls,6.8,2021, ,,,"[' Action', ' Sci-Fi']",0.0
tt7778790,Jing-Ju Cats,8.5,2015),(2015,,13,[],0.0
tt0296328,Shinderera monogatari,7.5,1996),(1996,,24,"[' Adventure', ' Drama']",0.0
tt13303576,Suction Cup Man,8.9,2017, ,TV-MA,,[' Comedy'],0.0
tt0472971,Rayman: The Animated Series,7.0,1999,2000,TV-Y7,,"[' Action', ' Adventure']",0.0
tt8011944,Nomad of Nowhere,7.4,2018, ,,,"[' Adventure', ' Fantasy']",1.0
tt9885888,Kabukichou Sherlock,6.3,2019, ,,24,"[' Comedy', ' Drama']",0.0
tt1832789,The Adventures of Chuck & Friends,5.4,2010,2012,TV-Y,22,[' Family'],0.0
tt9724088,Code: Realize - Guardian of Rebirth,7.4,2017,2018,,,"[' Adventure', ' Romance']",0.0
tt5518198,Brad Neely's Harg Nallin' Sclopio Peepio,6.0,2016),(2016,TV-14,,[' Comedy'],0.0
tt0373584,Odd Job Jack,6.3,2003,2007,,23,[' Comedy'],0.0
tt0306365,Nintama Rantarô,7.4,1993, ,,,"[' Action', ' Adventure']",0.0
tt4358188,Fangbone!,6.2,2014, ,TV-PG,23,"[' Action', ' Adventure']",0.0
tt0101237,Wish Kid,5.8,1991),(1991,TV-Y,30,"[' Comedy', ' Fantasy']",0.0
tt5614348,The Lost Village,5.5,2016, ,TV-MA,24,"[' Drama', ' Mystery']",0.0
tt0320828,Atashin' chi,7.8,2002, ,,20,[],0.0
tt7120888,Clockwork Planet,5.3,2017),(2017,,24,"[' Fantasy', ' Sci-Fi']",0.0
tt3639872,Kantai Collection: Kan Colle,6.0,2015),(2015,TV-14,24,"[' Action', ' Comedy']",0.0
tt14016298,FriendZSpace,7.8,2021, ,,,[],0.0
tt0464782,Viewtiful Joe,6.8,2004,2005,TV-Y7,25,"[' Action', ' Adventure']",0.0
tt7211600,Lost Song,7.1,2018, ,TV-14,25,"[' Adventure', ' Drama']",0.0
tt0098737,Alfred J. Kwak,7.8,1989,1991,,25,"[' Adventure', ' Drama']",0.0
tt7061840,Ginger Snaps,8.0,2017, ,TV-MA,,[' Comedy'],0.0
tt1452420,Thumbelina: A Magical Story,7.9,1992, ,,25,"[' Adventure', ' Fantasy']",0.0
tt1282920,Kangoo,6.4,1996,1999,,25,"[' Family', ' Sport']",0.0
tt5028280,Smosh Babies,4.1,2013,2017,TV-14,4,[],0.0
tt12377014,Kikoriki: New Season,8.5,2020, ,TV-Y,6,"[' Adventure', ' Comedy']",0.0
tt10085222,Ollie & Scoops,7.6,2019, ,TV-Y7,,[' Comedy'],0.0
tt2057193,Simon's Cat,8.1,2008, ,TV-Y,2,[' Comedy'],0.0
tt0170996,"Pinky, Elmyra & the Brain",5.8,1998,1999,TV-Y7-FV,30,"[' Short', ' Adventure']",0.0
tt4674646,Cyanide and Happiness Shorts,8.0,2013, ,TV-MA,,"[' Short', ' Comedy']",0.0
tt0213377,"Widget, the World Watcher",6.8,1990, ,TV-Y7,30,"[' Comedy', ' Family']",0.0
tt8731478,Magical Girl Special Ops Asuka,6.5,2019),(2019,TV-MA,24,"[' Action', ' Drama']",0.0
tt0475182,Action League Now!!,8.1,2003,2004,TV-Y7,25,"[' Comedy', ' Family']",0.0
tt3297074,Queen's Blade: Rebellion,6.0,2012,2013,TV-MA,24,"[' Action', ' Adventure']",0.0
tt11203594,The Otachan Show,8.7,2019, ,,,[' Comedy'],0.0
tt6813314,Chaos;Child,5.7,2017),(2017,TV-MA,24,"[' Mystery', ' Sci-Fi']",0.0
tt15007028,Circle Square,7.7,2021, ,,7,[' Comedy'],0.0
tt13212870,The Pole,5.4,2021, ,TV-MA,13,"[' Short', ' Comedy']",0.0
tt1000694,Zombie Hotel,6.5,2005,2007,TV-Y7-FV,26,"[' Comedy', ' Family']",0.0
tt4508686,Ghost in the Shell Arise: Alternative Architecture,7.3,2015),(2015,,275,"[' Action', ' Drama']",0.0
tt1414416,Cross Game,8.2,2009, ,,23,"[' Romance', ' Sport']",0.0
tt11792598,Stone Age,5.3,2017, ,,,[],0.0
tt1693435,Mejaa,8.1,2004, ,,25,[' Sport'],0.0
tt1685410,Okami-san and Her Seven Companions,7.0,2010, ,TV-14,24,"[' Comedy', ' Fantasy']",0.0
tt6738600,All Out,6.7,2016,2017,TV-14,24,[' Sport'],0.0
tt2204472,Zack and Quack,7.1,2012, ,,,"[' Adventure', ' Family']",0.0
tt8649544,The Heroic Quest of the Valiant Prince Ivandoe,7.1,2017),(2017,TV-Y7-FV,3,"[' Short', ' Adventure']",0.0
tt1122790,Pettson und Findus,7.1,2000, ,,,[],0.0
tt10687624,Spirit Riding Free: Pony Tales,6.8,2017,2019,TV-Y7,,"[' Short', ' Adventure']",0.0
tt5648400,Cerberus,5.9,2016, ,,24,"[' Adventure', ' Fantasy']",0.0
tt0397149,Game Over,6.2,2004),(2004,TV-PG,30,"[' Animation', ' Comedy']",0.0
tt9179928,Taffy,7.7,2017, ,,,"[' Adventure', ' Comedy']",0.0
tt2293974,Robotics;Notes,6.9,2012,2013,TV-14,25,"[' Action', ' Comedy']",0.0
tt0991055,My Wife Is a High School Girl,6.7,2005, ,,,"[' Comedy', ' Drama']",0.0
tt0978540,Mai otome,7.3,2005,2006,,24,"[' Action', ' Adventure']",0.0
tt1395498,Master Raindrop,5.5,2008,2009,,24,[],0.0
tt8533890,Inazuma Eleven Go: Galaxy,6.8,2013,2014,,23,"[' Adventure', ' Sci-Fi']",0.0
tt12809744,All Saints Street,7.9,2020,2022,TV-PG,4,"[' Comedy', ' Fantasy']",0.0
tt1794595,The Jungle Book,4.3,2010, ,,30,"[' Adventure', ' Family']",0.0
tt7631546,Cool 3D World,7.7,2015, ,,,[],0.0
tt3072988,Vic the Viking,6.5,2013, ,,13,"[' Action', ' Adventure']",0.0
tt13834136,The Lego Batman Collection,9.1,2007, ,,,[],0.0
tt14214796,GameToons: Logic,7.5,2020, ,,,[],0.0
tt7498270,Pingu in the City,7.4,2017,2019,TV-G,7,"[' Short', ' Comedy']",0.0
tt4045510,I Can't Understand What My Husband Is Saying,6.7,2014, ,,3,"[' Comedy', ' Romance']",0.0
tt4579596,Clay Kids,8.0,2013,2015,,,"[' Comedy', ' Family']",0.0
tt12879646,Dragon Goes House Hunting,6.0,2021, ,TV-14,,"[' Action', ' Comedy']",0.0
tt0398412,Magical Shopping Arcade Abenobashi,7.3,2002, ,TV-14,24,"[' Adventure', ' Animation']",0.0
tt1411810,Good Luck! Ninomiya-kun,6.4,2007),(2007,TV-MA,24,"[' Comedy', ' Romance']",0.0
tt6912372,ViVid Strike!,6.9,2016),(2016,,24,"[' Action', ' Comedy']",0.0
tt4584754,RIN-NE,6.6,2015,2017,TV-14,24,"[' Action', ' Comedy']",0.0
tt0910592,Akagi,7.8,2005,2006,,,"[' Sport', ' Thriller']",0.0
tt0397161,I Spy,7.3,2002, ,TV-G,,[],0.0
tt2250184,Joshiraku,7.3,2012),(2012,TV-14,,[' Comedy'],0.0
tt0158428,RoboCop: Alpha Commando,4.8,1998,1999,TV-Y7,30,"[' Action', ' Crime']",0.0
tt0416401,The Adventures of Papyrus,6.6,1998,2000,,22,"[' Adventure', ' Family']",0.0
tt1113636,Skatoony,6.5,2006, ,TV-G,22,[' Game-Show'],0.0
tt0420939,Stroker and Hoop,7.3,2004,2005,TV-14,30,[' Comedy'],0.0
tt13357040,My Pride,7.5,2020,2021,,,[],0.0
tt0115421,Wing Commander Academy,6.7,1996),(1996,TV-Y7,22,"[' Action', ' Adventure']",0.0
tt1727706,Sandokan,6.9,1992),(1992,,25,[' Adventure'],0.0
tt9529810,Kongsuni and Friends,5.3,2017, ,,,[],0.0
tt10452436,Naka no Hito Genome,6.3,2019, ,,23,"[' Comedy', ' Drama']",0.0
tt0198047,The Adventures of Don Coyote and Sancho Panda,7.3,1990,1993,TV-Y,30,"[' Short', ' Adventure']",0.0
tt2859264,Hyperdimension Neptunia,6.4,2013),(2013,TV-14,25,"[' Action', ' Comedy']",0.0
tt6027168,Right Now Kapow,6.1,2016,2017,TV-PG,22,[' Comedy'],0.0
tt0832327,I'm an Animal,7.2,2006, ,TV-G,104,[],0.0
tt14783642,Saturday Morning Minions,7.3,2021, ,,,"[' Short', ' Comedy']",0.0
tt3639836,DRAMAtical Murder,5.8,2014, ,TV-MA,,"[' Action', ' Sci-Fi']",0.0
tt15243520,Sisimpur,9.6,2005, ,,24,"[' Adventure', ' Family']",0.0
tt11714178,Appare-Ranman!,6.8,2020),(2020,TV-14,,[' Adventure'],0.0
tt2362887,Uta no prince-sama - maji love 1000%,6.6,2011, ,TV-14,,"[' Comedy', ' Drama']",0.0
tt8929826,Gods School,8.6,2018, ,,12,[' Romance'],0.0
tt0198181,Mickey Mouse Works,7.1,1999,2001,TV-Y,30,"[' Short', ' Comedy']",0.0
tt2177954,Polar Bear's Café,8.1,2012, ,,,[' Comedy'],0.0
tt8123326,Jim Button,7.7,1998,2020,,25,[],0.0
tt0362384,Wunschpunsch,7.4,2000,2002,TV-Y,30,"[' Comedy', ' Fantasy']",0.0
tt0821425,The Wombles,7.2,1998,1999,,10,[' Family'],0.0
tt0300213,The Morph Files,7.3,1995, ,,10,[' Family'],0.0
tt0281498,Tootuff,5.7,2001, ,,8,[' Family'],0.0
tt0426765,Old Bear Stories,8.5,1993,1997,,10,"[' Short', ' Family']",0.0
tt0978204,Sumomomo Momomo: Chijô Saikyô no Yome,6.8,2006,2007,,,"[' Action', ' Comedy']",0.0
tt0271320,TV Funhouse,7.9,2000,2001,TV-MA,30,"[' Comedy', ' Fantasy']",0.0
tt0423705,O'Grady,8.5,2004,2006,TV-PG,30,[' Comedy'],0.0
tt0247128,Record of Lodoss War: Chronicles of the Heroic Knight,7.3,1998),(1998,Not Rated,25,"[' Action', ' Adventure']",0.0
tt0771645,Aoki Densetsu Shoot!,7.3,1993,1994,,30,"[' Action', ' Comedy']",0.0
tt0112223,What-a-Mess,7.4,1995,1996,TV-Y,30,"[' Short', ' Adventure']",0.0
tt0155430,Gadget Boy and Heather,5.6,1995,1997,,30,"[' Adventure', ' Comedy']",0.0
tt3389064,Whistle!: Dream Team,7.7,2002,2003,,,"[' Action', ' Drama']",0.0
tt11147864,Oshi ga Budôkan ittekuretara shinu,7.3,2020),(2020,,24,[],0.0
tt10223702,Meiji Tokyo Renka,7.3,I) (2019),(I) (2019,,23,"[' Comedy', ' Fantasy']",0.0
tt2872946,House of Cosbys,7.2,2005),(2005,TV-14,5,"[' Short', ' Comedy']",0.0
tt0497289,Bibi und Tina,6.0,2004,2017,,,[' Family'],0.0
tt2778780,The Most Popular Girls in School,8.8,2012, ,,,[' Comedy'],0.0
tt10423424,BEM,6.0,2019, ,,,[' Horror'],0.0
tt0463281,Air Master,6.9,2003,2004,TV-14,24,"[' Action', ' Comedy']",0.0
tt1227695,Three Delivery,7.5,2008,2009,TV-Y7,,[' Family'],0.0
tt0108895,The Pink Panther,6.8,1993,1996,TV-G,30,"[' Short', ' Adventure']",0.0
tt19801014,Heroines Run the Show: The Unpopular Girl and the Secret Task,7.0,2022, ,,,[' Music'],0.0
tt17044460,Alice & Lewis,8.1,2021, ,,11,"[' Family', ' Fantasy']",0.0
tt6355700,Aooni the Blue Monster,5.2,2016, ,,3,"[' Comedy', ' Horror']",0.0
tt1639471,Arakawa Under the Bridge,7.1,2010),(2010,,24,"[' Comedy', ' Fantasy']",0.0
tt5334292,Dimension W,6.9,2016, ,TV-14,25,"[' Action', ' Sci-Fi']",0.0
tt7661510,BattleClaw,7.7,2016, ,,,[],0.0
tt1756988,Appleseed XIII,5.3,2011, ,TV-14,,[' Sci-Fi'],0.0
tt12080774,Bungou to Alchemist: Shinpan no Haguruma,6.8,2020, ,TV-14,,"[' Action', ' Adventure']",0.0
tt5466094,Amby & Dexter,8.4,1997,2003,TV-Y,1,"[' Family', ' Fantasy']",0.0
tt11236038,Interstellar Ranger Commence,8.5,2022, ,TV-14,,"[' Action', ' Sci-Fi']",0.0
tt2924740,SamSam,6.8,2007,2011,TV-Y7,15,[],0.0
tt11033944,Afterschool Dice Club,6.6,2019, ,TV-PG,23,"[' Comedy', ' Drama']",0.0
tt1276485,The Adventures of Captain Pugwash,6.9,1998,2001,,12,"[' Adventure', ' Family']",0.0
tt1324007,Willy Fog 2,6.7,1993,1994,,,"[' Adventure', ' Sci-Fi']",0.0
tt0399990,Maburaho,6.4,2003,2004,TV-14,25,"[' Comedy', ' Drama']",0.0
tt13067324,Zooparky Quem Sou Eu?,7.6,2019, ,,,[' Family'],0.0
tt7535746,Konohana Kitan,7.2,2017, ,,23,"[' Drama', ' Fantasy']",0.0
tt0103542,Sharky & George,6.7,1990,1992,,26,"[' Adventure', ' Comedy']",0.0
tt13819192,Saiyuki Reload: Zeroin,6.5,2022, ,,,[],0.0
tt10051414,AnimaCars,8.0,2018, ,,,[],0.0
tt1444117,Valkyria Chronicles,7.2,2009, ,,,"[' Action', ' Drama']",0.0
tt0813896,Spider Riders,6.1,2005,2007,TV-Y7,,"[' Action', ' Comedy']",0.0
tt9165434,Rhyme Time Town,7.8,2020, ,TV-Y,,"[' Adventure', ' Comedy']",0.0
tt0338684,3-South,8.1,2002,2003,TV-14,21,[' Comedy'],0.0
tt11128176,Turma da Mônica Jovem,7.9,2015,2022,,,"[' Adventure', ' Comedy']",0.0
tt0385399,Delta State,7.4,2004, ,,22,[' Sci-Fi'],0.0
tt11632536,Powerbirds,8.2,2020, ,TV-Y,22,[' Family'],0.0
tt1278254,ChäoS;HEAd,6.0,2008),(2008,TV-14,25,"[' Horror', ' Mystery']",0.0
tt7769342,Shin Chan,8.6,2016, ,,,[' Comedy'],0.0
tt12586502,Greeny Phatom,5.3,1995,2020,TV-PG,10,"[' Adventure', ' Comedy']",0.0
tt0106105,Problem Child,3.8,1993,1994,TV-Y7,30,"[' Short', ' Adventure']",0.0
tt0923157,Danger Rangers,7.7,2003,2008,,29,"[' Short', ' Action']",0.0
tt14883574,Harmony and Horror,8.2,2019,2021,,,"[' Horror', ' Mystery']",0.0
tt0252130,Cro,8.4,1993,1994,TV-Y,,"[' Short', ' Adventure']",0.0
tt7322926,Lego Elves: Secrets of Elvendale,6.7,2017, ,TV-Y7,24,[' Fantasy'],0.0
tt0115345,Santo Bugito,7.1,1995),(1995,,52,"[' Comedy', ' Musical']",0.0
tt5815282,Kuu Kuu Harajuku,3.1,2015, ,TV-Y7,22,"[' Comedy', ' Drama']",0.0
tt0138982,Van-pires,7.1,1997, ,,,"[' Action', ' Adventure']",0.0
tt0978205,Suzuka,6.9,2005,2006,TV-PG,23,"[' Drama', ' Romance']",0.0
tt14315482,Among Us,8.8,2020, ,,,"[' Action', ' Comedy']",0.0
tt0994706,Zoids Genesis,7.9,2005,2006,,24,"[' Adventure', ' Sci-Fi']",0.0
tt1256124,Eria 88,6.8,2004, ,TV-PG,23,"[' Action', ' Drama']",0.0
tt0887225,Engie Benjy,6.8,2002,2004,,,[],0.0
tt4371878,Terrific Trucks,6.1,2016, ,TV-Y,22,[' Family'],0.0
tt6468792,Extreme Football,8.3,2013, ,,,[],0.0
tt0813910,Time Warp Trio,7.3,2005,2006,TV-Y7,22,"[' Adventure', ' Comedy']",0.0
tt4680360,Care Bears and Cousins,6.9,2015,2016,TV-Y,132,[],0.0
tt3986702,Usavich,7.5,2006, ,,1,[],0.0
tt11858502,Cartoon Beatbox Battles,8.8,2016, ,TV-PG,8,"[' Short', ' Comedy']",0.0
tt6631966,Bananya,6.3,2016,2019,TV-G,3,"[' Comedy', ' Family']",0.0
tt1909586,Sket Dance,7.6,2011,2013,,24,"[' Comedy', ' Drama']",0.0
tt13635264,Swan Boy,6.9,2021, ,,,[' Comedy'],0.0
tt6173398,Sonic: Nazo Unleashed,8.4,2006,2007,TV-14,,"[' Action', ' Adventure']",0.0
tt2230761,Thermae Romae,6.1,2012, ,,12,[],0.0
tt3399706,Hamatora,6.8,2014, ,TV-MA,,"[' Action', ' Fantasy']",0.0
tt2630718,Everything's Rosie,7.0,2010, ,,11,"[' Adventure', ' Family']",0.0
tt4116068,Alfred Alfer,7.8,2006, ,,,"[' Comedy', ' Horror']",0.0
tt15470058,Friday Night Funkin: The Animated Series,8.5,2021, ,TV-14,,[],0.0
tt10380814,Dino Girl Gauko,7.3,2019,2020,TV-Y7-FV,,"[' Comedy', ' Family']",0.0
tt11656580,To Be Heroine,6.3,2018),(2018,,,[],0.0
tt3336822,Amada Anime Series: Super Mario,5.6,1989, ,TV-Y7-FV,39,"[' Short', ' Adventure']",0.0
tt2587622,Zou,7.1,2012, ,,11,[' Family'],0.0
tt0466413,Emma: A Victorian Romance,7.7,2005, ,TV-PG,25,"[' Drama', ' History']",0.0
tt1441939,Titan Maximum,7.0,2009),(2009,TV-14,,"[' Adventure', ' Comedy']",0.0
tt0294143,Marvin the Tap-Dancing Horse,7.5,2000, ,TV-Y7,30,[' Fantasy'],0.0
tt0159183,After War Gundam X,7.3,1996),(1996,Not Rated,30,"[' Action', ' Adventure']",0.0
tt4160686,Stone Quackers,6.7,2014,2015,TV-MA,11,[' Comedy'],0.0
tt14200756,Psych2Go,7.6,2014, ,,,[' Animation'],0.0
